Epi_week,State,OROV_cases,INC
2017_14,RO,0,0
2017_14,RR,0,0
2017_14,RS,0,0
2017_14,SC,0,0
2017_14,SE,0,0
2017_14,SP,0,0
2017_14,TO,0,0
2017_15,AC,0,0
2017_15,AL,0,0
2017_15,AM,0,0
2017_15,AP,0,0
2017_15,BA,0,0
2017_15,CE,0,0
2017_15,DF,0,0
2017_15,ES,0,0
2017_15,GO,0,0
2017_15,MA,0,0
2017_15,MG,0,0
2017_15,MS,0,0
2017_15,MT,0,0
2017_15,PA,0,0
2017_15,PB,0,0
2017_15,PE,0,0
2017_15,PI,0,0
2017_15,PR,0,0
2017_15,RJ,0,0
2017_15,RN,0,0
2017_15,RO,0,0
2017_15,RR,0,0
2017_15,RS,0,0
2017_15,SC,0,0
2017_15,SE,0,0
2017_15,SP,0,0
2017_15,TO,0,0
2017_16,AC,0,0
2017_16,AL,0,0
2017_16,AM,0,0
2017_16,AP,0,0
2017_16,BA,0,0
2017_16,CE,0,0
2017_16,DF,0,0
2017_16,ES,0,0
2017_16,GO,0,0
2017_16,MA,0,0
2017_16,MG,0,0
2017_16,MS,0,0
2017_16,MT,0,0
2017_16,PA,1,0.011952246
2017_16,PB,0,0
2017_16,PE,0,0
2017_16,PI,0,0
2017_16,PR,0,0
2017_16,RJ,0,0
2017_16,RN,0,0
2017_16,RO,0,0
2017_16,RR,0,0
2017_16,RS,0,0
2017_16,SC,0,0
2017_16,SE,0,0
2017_16,SP,0,0
2017_16,TO,0,0
2017_17,AC,0,0
2017_17,AL,0,0
2017_17,AM,0,0
2017_17,AP,0,0
2017_17,BA,0,0
2017_17,CE,0,0
2017_17,DF,0,0
2017_17,ES,0,0
2017_17,GO,0,0
2017_17,MA,0,0
2017_17,MG,0,0
2017_17,MS,0,0
2017_17,MT,0,0
2017_17,PA,0,0
2017_17,PB,0,0
2017_17,PE,0,0
2017_17,PI,0,0
2017_17,PR,0,0
2017_17,RJ,0,0
2017_17,RN,0,0
2017_17,RO,0,0
2017_17,RR,0,0
2017_17,RS,0,0
2017_17,SC,0,0
2017_17,SE,0,0
2017_17,SP,0,0
2017_17,TO,0,0
2017_18,AC,0,0
2017_18,AL,0,0
2017_18,AM,0,0
2017_18,AP,0,0
2017_18,BA,0,0
2017_18,CE,0,0
2017_18,DF,0,0
2017_18,ES,0,0
2017_18,GO,0,0
2017_18,MA,0,0
2017_18,MG,0,0
2017_18,MS,0,0
2017_18,MT,0,0
2017_18,PA,0,0
2017_18,PB,0,0
2017_18,PE,0,0
2017_18,PI,0,0
2017_18,PR,0,0
2017_18,RJ,0,0
2017_18,RN,0,0
2017_18,RO,0,0
2017_18,RR,0,0
2017_18,RS,0,0
2017_18,SC,0,0
2017_18,SE,0,0
2017_18,SP,0,0
2017_18,TO,0,0
2017_19,AC,0,0
2017_19,AL,0,0
2017_19,AM,0,0
2017_19,AP,0,0
2017_19,BA,0,0
2017_19,CE,0,0
2017_19,DF,0,0
2017_19,ES,0,0
2017_19,GO,0,0
2017_19,MA,0,0
2017_19,MG,0,0
2017_19,MS,0,0
2017_19,MT,0,0
2017_19,PA,0,0
2017_19,PB,0,0
2017_19,PE,0,0
2017_19,PI,0,0
2017_19,PR,0,0
2017_19,RJ,0,0
2017_19,RN,0,0
2017_19,RO,0,0
2017_19,RR,0,0
2017_19,RS,0,0
2017_19,SC,0,0
2017_19,SE,0,0
2017_19,SP,0,0
2017_19,TO,0,0
2017_20,AC,0,0
2017_20,AL,0,0
2017_20,AM,0,0
2017_20,AP,0,0
2017_20,BA,0,0
2017_20,CE,0,0
2017_20,DF,0,0
2017_20,ES,0,0
2017_20,GO,0,0
2017_20,MA,0,0
2017_20,MG,0,0
2017_20,MS,0,0
2017_20,MT,0,0
2017_20,PA,0,0
2017_20,PB,0,0
2017_20,PE,0,0
2017_20,PI,0,0
2017_20,PR,0,0
2017_20,RJ,0,0
2017_20,RN,0,0
2017_20,RO,0,0
2017_20,RR,0,0
2017_20,RS,0,0
2017_20,SC,0,0
2017_20,SE,0,0
2017_20,SP,0,0
2017_20,TO,0,0
2017_21,AC,0,0
2017_21,AL,0,0
2017_21,AM,0,0
2017_21,AP,0,0
2017_21,BA,0,0
2017_21,CE,0,0
2017_21,DF,0,0
2017_21,ES,0,0
2017_21,GO,0,0
2017_21,MA,0,0
2017_21,MG,0,0
2017_21,MS,0,0
2017_21,MT,0,0
2017_21,PA,0,0
2017_21,PB,0,0
2017_21,PE,0,0
2017_21,PI,0,0
2017_21,PR,0,0
2017_21,RJ,0,0
2017_21,RN,0,0
2017_21,RO,0,0
2017_21,RR,0,0
2017_21,RS,0,0
2017_21,SC,0,0
2017_21,SE,0,0
2017_21,SP,0,0
2017_21,TO,0,0
2017_22,AC,0,0
2017_22,AL,0,0
2017_22,AM,0,0
2017_22,AP,0,0
2017_22,BA,0,0
2017_22,CE,0,0
2017_22,DF,0,0
2017_22,ES,0,0
2017_22,GO,0,0
2017_22,MA,0,0
2017_22,MG,0,0
2017_22,MS,0,0
2017_22,MT,0,0
2017_22,PA,0,0
2017_22,PB,0,0
2017_22,PE,0,0
2017_22,PI,0,0
2017_22,PR,0,0
2017_22,RJ,0,0
2017_22,RN,0,0
2017_22,RO,0,0
2017_22,RR,0,0
2017_22,RS,0,0
2017_22,SC,0,0
2017_22,SE,0,0
2017_22,SP,0,0
2017_22,TO,0,0
2017_23,AC,0,0
2017_23,AL,0,0
2017_23,AM,0,0
2017_23,AP,0,0
2017_23,BA,0,0
2017_23,CE,0,0
2017_23,DF,0,0
2017_23,ES,0,0
2017_23,GO,0,0
2017_23,MA,0,0
2017_23,MG,0,0
2017_23,MS,0,0
2017_23,MT,0,0
2017_23,PA,0,0
2017_23,PB,0,0
2017_23,PE,0,0
2017_23,PI,0,0
2017_23,PR,0,0
2017_23,RJ,0,0
2017_23,RN,0,0
2017_23,RO,0,0
2017_23,RR,0,0
2017_23,RS,0,0
2017_23,SC,0,0
2017_23,SE,0,0
2017_23,SP,0,0
2017_23,TO,0,0
2017_24,AC,0,0
2017_24,AL,0,0
2017_24,AM,0,0
2017_24,AP,0,0
2017_24,BA,0,0
2017_24,CE,0,0
2017_24,DF,0,0
2017_24,ES,0,0
2017_24,GO,0,0
2017_24,MA,0,0
2017_24,MG,0,0
2017_24,MS,0,0
2017_24,MT,0,0
2017_24,PA,0,0
2017_24,PB,0,0
2017_24,PE,0,0
2017_24,PI,0,0
2017_24,PR,0,0
2017_24,RJ,0,0
2017_24,RN,0,0
2017_24,RO,0,0
2017_24,RR,0,0
2017_24,RS,0,0
2017_24,SC,0,0
2017_24,SE,0,0
2017_24,SP,0,0
2017_24,TO,0,0
2017_25,AC,0,0
2017_25,AL,0,0
2017_25,AM,0,0
2017_25,AP,0,0
2017_25,BA,0,0
2017_25,CE,0,0
2017_25,DF,0,0
2017_25,ES,0,0
2017_25,GO,0,0
2017_25,MA,0,0
2017_25,MG,0,0
2017_25,MS,0,0
2017_25,MT,0,0
2017_25,PA,1,0.011952246
2017_25,PB,0,0
2017_25,PE,0,0
2017_25,PI,0,0
2017_25,PR,0,0
2017_25,RJ,0,0
2017_25,RN,0,0
2017_25,RO,0,0
2017_25,RR,0,0
2017_25,RS,0,0
2017_25,SC,0,0
2017_25,SE,0,0
2017_25,SP,0,0
2017_25,TO,0,0
2017_26,AC,0,0
2017_26,AL,0,0
2017_26,AM,0,0
2017_26,AP,0,0
2017_26,BA,0,0
2017_26,CE,0,0
2017_26,DF,0,0
2017_26,ES,0,0
2017_26,GO,0,0
2017_26,MA,0,0
2017_26,MG,0,0
2017_26,MS,0,0
2017_26,MT,0,0
2017_26,PA,0,0
2017_26,PB,0,0
2017_26,PE,0,0
2017_26,PI,0,0
2017_26,PR,0,0
2017_26,RJ,0,0
2017_26,RN,0,0
2017_26,RO,0,0
2017_26,RR,0,0
2017_26,RS,0,0
2017_26,SC,0,0
2017_26,SE,0,0
2017_26,SP,0,0
2017_26,TO,0,0
2017_27,AC,0,0
2017_27,AL,0,0
2017_27,AM,0,0
2017_27,AP,0,0
2017_27,BA,0,0
2017_27,CE,0,0
2017_27,DF,0,0
2017_27,ES,0,0
2017_27,GO,0,0
2017_27,MA,0,0
2017_27,MG,0,0
2017_27,MS,0,0
2017_27,MT,0,0
2017_27,PA,0,0
2017_27,PB,0,0
2017_27,PE,0,0
2017_27,PI,0,0
2017_27,PR,0,0
2017_27,RJ,0,0
2017_27,RN,0,0
2017_27,RO,0,0
2017_27,RR,0,0
2017_27,RS,0,0
2017_27,SC,0,0
2017_27,SE,0,0
2017_27,SP,0,0
2017_27,TO,0,0
2017_28,AC,0,0
2017_28,AL,0,0
2017_28,AM,0,0
2017_28,AP,0,0
2017_28,BA,0,0
2017_28,CE,0,0
2017_28,DF,0,0
2017_28,ES,0,0
2017_28,GO,0,0
2017_28,MA,0,0
2017_28,MG,0,0
2017_28,MS,0,0
2017_28,MT,0,0
2017_28,PA,1,0.011952246
2017_28,PB,0,0
2017_28,PE,0,0
2017_28,PI,0,0
2017_28,PR,0,0
2017_28,RJ,0,0
2017_28,RN,0,0
2017_28,RO,0,0
2017_28,RR,0,0
2017_28,RS,0,0
2017_28,SC,0,0
2017_28,SE,0,0
2017_28,SP,0,0
2017_28,TO,0,0
2017_29,AC,0,0
2017_29,AL,0,0
2017_29,AM,0,0
2017_29,AP,0,0
2017_29,BA,0,0
2017_29,CE,0,0
2017_29,DF,0,0
2017_29,ES,0,0
2017_29,GO,0,0
2017_29,MA,0,0
2017_29,MG,0,0
2017_29,MS,0,0
2017_29,MT,0,0
2017_29,PA,0,0
2017_29,PB,0,0
2017_29,PE,0,0
2017_29,PI,0,0
2017_29,PR,0,0
2017_29,RJ,0,0
2017_29,RN,0,0
2017_29,RO,0,0
2017_29,RR,0,0
2017_29,RS,0,0
2017_29,SC,0,0
2017_29,SE,0,0
2017_29,SP,0,0
2017_29,TO,0,0
2017_30,AC,0,0
2017_30,AL,0,0
2017_30,AM,0,0
2017_30,AP,0,0
2017_30,BA,0,0
2017_30,CE,0,0
2017_30,DF,0,0
2017_30,ES,0,0
2017_30,GO,0,0
2017_30,MA,0,0
2017_30,MG,0,0
2017_30,MS,0,0
2017_30,MT,0,0
2017_30,PA,0,0
2017_30,PB,0,0
2017_30,PE,0,0
2017_30,PI,0,0
2017_30,PR,0,0
2017_30,RJ,0,0
2017_30,RN,0,0
2017_30,RO,0,0
2017_30,RR,0,0
2017_30,RS,0,0
2017_30,SC,0,0
2017_30,SE,0,0
2017_30,SP,0,0
2017_30,TO,0,0
2017_31,AC,0,0
2017_31,AL,0,0
2017_31,AM,0,0
2017_31,AP,0,0
2017_31,BA,0,0
2017_31,CE,0,0
2017_31,DF,0,0
2017_31,ES,0,0
2017_31,GO,0,0
2017_31,MA,0,0
2017_31,MG,0,0
2017_31,MS,0,0
2017_31,MT,0,0
2017_31,PA,0,0
2017_31,PB,0,0
2017_31,PE,0,0
2017_31,PI,0,0
2017_31,PR,0,0
2017_31,RJ,0,0
2017_31,RN,0,0
2017_31,RO,0,0
2017_31,RR,0,0
2017_31,RS,0,0
2017_31,SC,0,0
2017_31,SE,0,0
2017_31,SP,0,0
2017_31,TO,0,0
2017_32,AC,0,0
2017_32,AL,0,0
2017_32,AM,0,0
2017_32,AP,0,0
2017_32,BA,0,0
2017_32,CE,0,0
2017_32,DF,0,0
2017_32,ES,0,0
2017_32,GO,0,0
2017_32,MA,0,0
2017_32,MG,0,0
2017_32,MS,0,0
2017_32,MT,0,0
2017_32,PA,0,0
2017_32,PB,0,0
2017_32,PE,0,0
2017_32,PI,0,0
2017_32,PR,0,0
2017_32,RJ,0,0
2017_32,RN,0,0
2017_32,RO,0,0
2017_32,RR,0,0
2017_32,RS,0,0
2017_32,SC,0,0
2017_32,SE,0,0
2017_32,SP,0,0
2017_32,TO,0,0
2017_33,AC,0,0
2017_33,AL,0,0
2017_33,AM,0,0
2017_33,AP,0,0
2017_33,BA,0,0
2017_33,CE,0,0
2017_33,DF,0,0
2017_33,ES,0,0
2017_33,GO,0,0
2017_33,MA,0,0
2017_33,MG,0,0
2017_33,MS,0,0
2017_33,MT,0,0
2017_33,PA,0,0
2017_33,PB,0,0
2017_33,PE,0,0
2017_33,PI,0,0
2017_33,PR,0,0
2017_33,RJ,0,0
2017_33,RN,0,0
2017_33,RO,0,0
2017_33,RR,0,0
2017_33,RS,0,0
2017_33,SC,0,0
2017_33,SE,0,0
2017_33,SP,0,0
2017_33,TO,0,0
2017_34,AC,0,0
2017_34,AL,0,0
2017_34,AM,0,0
2017_34,AP,0,0
2017_34,BA,0,0
2017_34,CE,0,0
2017_34,DF,0,0
2017_34,ES,0,0
2017_34,GO,0,0
2017_34,MA,0,0
2017_34,MG,0,0
2017_34,MS,0,0
2017_34,MT,0,0
2017_34,PA,0,0
2017_34,PB,0,0
2017_34,PE,0,0
2017_34,PI,0,0
2017_34,PR,0,0
2017_34,RJ,0,0
2017_34,RN,0,0
2017_34,RO,0,0
2017_34,RR,0,0
2017_34,RS,0,0
2017_34,SC,0,0
2017_34,SE,0,0
2017_34,SP,0,0
2017_34,TO,0,0
2017_35,AC,0,0
2017_35,AL,0,0
2017_35,AM,0,0
2017_35,AP,0,0
2017_35,BA,0,0
2017_35,CE,0,0
2017_35,DF,0,0
2017_35,ES,0,0
2017_35,GO,0,0
2017_35,MA,0,0
2017_35,MG,0,0
2017_35,MS,0,0
2017_35,MT,0,0
2017_35,PA,0,0
2017_35,PB,0,0
2017_35,PE,0,0
2017_35,PI,0,0
2017_35,PR,0,0
2017_35,RJ,0,0
2017_35,RN,0,0
2017_35,RO,1,0.055377486
2017_35,RR,0,0
2017_35,RS,0,0
2017_35,SC,0,0
2017_35,SE,0,0
2017_35,SP,0,0
2017_35,TO,0,0
2017_36,AC,0,0
2017_36,AL,0,0
2017_36,AM,0,0
2017_36,AP,0,0
2017_36,BA,0,0
2017_36,CE,0,0
2017_36,DF,0,0
2017_36,ES,0,0
2017_36,GO,0,0
2017_36,MA,0,0
2017_36,MG,0,0
2017_36,MS,0,0
2017_36,MT,0,0
2017_36,PA,0,0
2017_36,PB,0,0
2017_36,PE,0,0
2017_36,PI,0,0
2017_36,PR,0,0
2017_36,RJ,0,0
2017_36,RN,0,0
2017_36,RO,0,0
2017_36,RR,0,0
2017_36,RS,0,0
2017_36,SC,0,0
2017_36,SE,0,0
2017_36,SP,0,0
2017_36,TO,0,0
2017_37,AC,0,0
2017_37,AL,0,0
2017_37,AM,0,0
2017_37,AP,0,0
2017_37,BA,0,0
2017_37,CE,0,0
2017_37,DF,0,0
2017_37,ES,0,0
2017_37,GO,0,0
2017_37,MA,0,0
2017_37,MG,0,0
2017_37,MS,0,0
2017_37,MT,0,0
2017_37,PA,0,0
2017_37,PB,0,0
2017_37,PE,0,0
2017_37,PI,0,0
2017_37,PR,0,0
2017_37,RJ,0,0
2017_37,RN,0,0
2017_37,RO,0,0
2017_37,RR,0,0
2017_37,RS,0,0
2017_37,SC,0,0
2017_37,SE,0,0
2017_37,SP,0,0
2017_37,TO,0,0
2017_38,AC,0,0
2017_38,AL,0,0
2017_38,AM,0,0
2017_38,AP,0,0
2017_38,BA,0,0
2017_38,CE,0,0
2017_38,DF,0,0
2017_38,ES,0,0
2017_38,GO,0,0
2017_38,MA,0,0
2017_38,MG,0,0
2017_38,MS,0,0
2017_38,MT,0,0
2017_38,PA,0,0
2017_38,PB,0,0
2017_38,PE,0,0
2017_38,PI,0,0
2017_38,PR,0,0
2017_38,RJ,0,0
2017_38,RN,0,0
2017_38,RO,0,0
2017_38,RR,0,0
2017_38,RS,0,0
2017_38,SC,0,0
2017_38,SE,0,0
2017_38,SP,0,0
2017_38,TO,0,0
2017_39,AC,0,0
2017_39,AL,0,0
2017_39,AM,0,0
2017_39,AP,0,0
2017_39,BA,0,0
2017_39,CE,0,0
2017_39,DF,0,0
2017_39,ES,0,0
2017_39,GO,0,0
2017_39,MA,0,0
2017_39,MG,0,0
2017_39,MS,0,0
2017_39,MT,0,0
2017_39,PA,0,0
2017_39,PB,0,0
2017_39,PE,0,0
2017_39,PI,0,0
2017_39,PR,0,0
2017_39,RJ,0,0
2017_39,RN,0,0
2017_39,RO,0,0
2017_39,RR,0,0
2017_39,RS,0,0
2017_39,SC,0,0
2017_39,SE,0,0
2017_39,SP,0,0
2017_39,TO,0,0
2017_40,AC,0,0
2017_40,AL,0,0
2017_40,AM,0,0
2017_40,AP,0,0
2017_40,BA,0,0
2017_40,CE,0,0
2017_40,DF,0,0
2017_40,ES,0,0
2017_40,GO,0,0
2017_40,MA,0,0
2017_40,MG,0,0
2017_40,MS,0,0
2017_40,MT,0,0
2017_40,PA,0,0
2017_40,PB,0,0
2017_40,PE,0,0
2017_40,PI,0,0
2017_40,PR,0,0
2017_40,RJ,0,0
2017_40,RN,0,0
2017_40,RO,0,0
2017_40,RR,0,0
2017_40,RS,0,0
2017_40,SC,0,0
2017_40,SE,0,0
2017_40,SP,0,0
2017_40,TO,0,0
2017_41,AC,0,0
2017_41,AL,0,0
2017_41,AM,0,0
2017_41,AP,0,0
2017_41,BA,0,0
2017_41,CE,0,0
2017_41,DF,0,0
2017_41,ES,0,0
2017_41,GO,0,0
2017_41,MA,0,0
2017_41,MG,0,0
2017_41,MS,0,0
2017_41,MT,0,0
2017_41,PA,0,0
2017_41,PB,0,0
2017_41,PE,0,0
2017_41,PI,0,0
2017_41,PR,0,0
2017_41,RJ,0,0
2017_41,RN,0,0
2017_41,RO,0,0
2017_41,RR,0,0
2017_41,RS,0,0
2017_41,SC,0,0
2017_41,SE,0,0
2017_41,SP,0,0
2017_41,TO,0,0
2017_42,AC,0,0
2017_42,AL,0,0
2017_42,AM,0,0
2017_42,AP,0,0
2017_42,BA,0,0
2017_42,CE,0,0
2017_42,DF,0,0
2017_42,ES,0,0
2017_42,GO,0,0
2017_42,MA,0,0
2017_42,MG,0,0
2017_42,MS,0,0
2017_42,MT,0,0
2017_42,PA,0,0
2017_42,PB,0,0
2017_42,PE,0,0
2017_42,PI,0,0
2017_42,PR,0,0
2017_42,RJ,0,0
2017_42,RN,0,0
2017_42,RO,0,0
2017_42,RR,0,0
2017_42,RS,0,0
2017_42,SC,0,0
2017_42,SE,0,0
2017_42,SP,0,0
2017_42,TO,0,0
2017_43,AC,0,0
2017_43,AL,0,0
2017_43,AM,0,0
2017_43,AP,0,0
2017_43,BA,0,0
2017_43,CE,0,0
2017_43,DF,0,0
2017_43,ES,0,0
2017_43,GO,0,0
2017_43,MA,0,0
2017_43,MG,0,0
2017_43,MS,0,0
2017_43,MT,0,0
2017_43,PA,0,0
2017_43,PB,0,0
2017_43,PE,0,0
2017_43,PI,0,0
2017_43,PR,0,0
2017_43,RJ,0,0
2017_43,RN,0,0
2017_43,RO,0,0
2017_43,RR,0,0
2017_43,RS,0,0
2017_43,SC,0,0
2017_43,SE,0,0
2017_43,SP,0,0
2017_43,TO,0,0
2017_44,AC,0,0
2017_44,AL,0,0
2017_44,AM,0,0
2017_44,AP,0,0
2017_44,BA,0,0
2017_44,CE,0,0
2017_44,DF,0,0
2017_44,ES,0,0
2017_44,GO,0,0
2017_44,MA,0,0
2017_44,MG,0,0
2017_44,MS,0,0
2017_44,MT,0,0
2017_44,PA,0,0
2017_44,PB,0,0
2017_44,PE,0,0
2017_44,PI,0,0
2017_44,PR,0,0
2017_44,RJ,0,0
2017_44,RN,0,0
2017_44,RO,0,0
2017_44,RR,0,0
2017_44,RS,0,0
2017_44,SC,0,0
2017_44,SE,0,0
2017_44,SP,0,0
2017_44,TO,0,0
2017_45,AC,0,0
2017_45,AL,0,0
2017_45,AM,0,0
2017_45,AP,0,0
2017_45,BA,0,0
2017_45,CE,0,0
2017_45,DF,0,0
2017_45,ES,0,0
2017_45,GO,0,0
2017_45,MA,0,0
2017_45,MG,0,0
2017_45,MS,0,0
2017_45,MT,0,0
2017_45,PA,0,0
2017_45,PB,0,0
2017_45,PE,0,0
2017_45,PI,0,0
2017_45,PR,0,0
2017_45,RJ,0,0
2017_45,RN,0,0
2017_45,RO,0,0
2017_45,RR,0,0
2017_45,RS,0,0
2017_45,SC,0,0
2017_45,SE,0,0
2017_45,SP,0,0
2017_45,TO,0,0
2017_46,AC,0,0
2017_46,AL,0,0
2017_46,AM,0,0
2017_46,AP,0,0
2017_46,BA,0,0
2017_46,CE,0,0
2017_46,DF,0,0
2017_46,ES,0,0
2017_46,GO,0,0
2017_46,MA,0,0
2017_46,MG,0,0
2017_46,MS,0,0
2017_46,MT,0,0
2017_46,PA,0,0
2017_46,PB,0,0
2017_46,PE,0,0
2017_46,PI,0,0
2017_46,PR,0,0
2017_46,RJ,0,0
2017_46,RN,0,0
2017_46,RO,0,0
2017_46,RR,0,0
2017_46,RS,0,0
2017_46,SC,0,0
2017_46,SE,0,0
2017_46,SP,0,0
2017_46,TO,0,0
2017_47,AC,0,0
2017_47,AL,0,0
2017_47,AM,0,0
2017_47,AP,0,0
2017_47,BA,0,0
2017_47,CE,0,0
2017_47,DF,0,0
2017_47,ES,0,0
2017_47,GO,0,0
2017_47,MA,0,0
2017_47,MG,0,0
2017_47,MS,0,0
2017_47,MT,0,0
2017_47,PA,0,0
2017_47,PB,0,0
2017_47,PE,0,0
2017_47,PI,0,0
2017_47,PR,0,0
2017_47,RJ,0,0
2017_47,RN,0,0
2017_47,RO,0,0
2017_47,RR,0,0
2017_47,RS,0,0
2017_47,SC,0,0
2017_47,SE,0,0
2017_47,SP,0,0
2017_47,TO,0,0
2017_48,AC,0,0
2017_48,AL,0,0
2017_48,AM,0,0
2017_48,AP,0,0
2017_48,BA,0,0
2017_48,CE,0,0
2017_48,DF,0,0
2017_48,ES,0,0
2017_48,GO,0,0
2017_48,MA,0,0
2017_48,MG,0,0
2017_48,MS,0,0
2017_48,MT,0,0
2017_48,PA,0,0
2017_48,PB,0,0
2017_48,PE,0,0
2017_48,PI,0,0
2017_48,PR,0,0
2017_48,RJ,0,0
2017_48,RN,0,0
2017_48,RO,0,0
2017_48,RR,0,0
2017_48,RS,0,0
2017_48,SC,0,0
2017_48,SE,0,0
2017_48,SP,0,0
2017_48,TO,0,0
2017_49,AC,0,0
2017_49,AL,0,0
2017_49,AM,0,0
2017_49,AP,0,0
2017_49,BA,0,0
2017_49,CE,0,0
2017_49,DF,0,0
2017_49,ES,0,0
2017_49,GO,0,0
2017_49,MA,0,0
2017_49,MG,0,0
2017_49,MS,0,0
2017_49,MT,0,0
2017_49,PA,0,0
2017_49,PB,0,0
2017_49,PE,0,0
2017_49,PI,0,0
2017_49,PR,0,0
2017_49,RJ,0,0
2017_49,RN,0,0
2017_49,RO,0,0
2017_49,RR,0,0
2017_49,RS,0,0
2017_49,SC,0,0
2017_49,SE,0,0
2017_49,SP,0,0
2017_49,TO,0,0
2017_50,AC,0,0
2017_50,AL,0,0
2017_50,AM,0,0
2017_50,AP,0,0
2017_50,BA,0,0
2017_50,CE,0,0
2017_50,DF,0,0
2017_50,ES,0,0
2017_50,GO,0,0
2017_50,MA,0,0
2017_50,MG,0,0
2017_50,MS,0,0
2017_50,MT,0,0
2017_50,PA,2,0.023904493
2017_50,PB,0,0
2017_50,PE,0,0
2017_50,PI,0,0
2017_50,PR,0,0
2017_50,RJ,0,0
2017_50,RN,0,0
2017_50,RO,0,0
2017_50,RR,0,0
2017_50,RS,0,0
2017_50,SC,0,0
2017_50,SE,0,0
2017_50,SP,0,0
2017_50,TO,0,0
2017_51,AC,0,0
2017_51,AL,0,0
2017_51,AM,0,0
2017_51,AP,0,0
2017_51,BA,0,0
2017_51,CE,0,0
2017_51,DF,0,0
2017_51,ES,0,0
2017_51,GO,0,0
2017_51,MA,0,0
2017_51,MG,0,0
2017_51,MS,0,0
2017_51,MT,0,0
2017_51,PA,0,0
2017_51,PB,0,0
2017_51,PE,0,0
2017_51,PI,0,0
2017_51,PR,0,0
2017_51,RJ,0,0
2017_51,RN,0,0
2017_51,RO,0,0
2017_51,RR,0,0
2017_51,RS,0,0
2017_51,SC,0,0
2017_51,SE,0,0
2017_51,SP,0,0
2017_51,TO,0,0
2017_52,AC,0,0
2017_52,AL,0,0
2017_52,AM,0,0
2017_52,AP,0,0
2017_52,BA,0,0
2017_52,CE,0,0
2017_52,DF,0,0
2017_52,ES,0,0
2017_52,GO,0,0
2017_52,MA,0,0
2017_52,MG,0,0
2017_52,MS,0,0
2017_52,MT,0,0
2017_52,PA,0,0
2017_52,PB,0,0
2017_52,PE,0,0
2017_52,PI,0,0
2017_52,PR,0,0
2017_52,RJ,0,0
2017_52,RN,0,0
2017_52,RO,0,0
2017_52,RR,0,0
2017_52,RS,0,0
2017_52,SC,0,0
2017_52,SE,0,0
2017_52,SP,0,0
2017_52,TO,0,0
2018_01,AC,0,0
2018_01,AL,0,0
2018_01,AM,0,0
2018_01,AP,0,0
2018_01,BA,0,0
2018_01,CE,0,0
2018_01,DF,0,0
2018_01,ES,0,0
2018_01,GO,0,0
2018_01,MA,0,0
2018_01,MG,0,0
2018_01,MS,0,0
2018_01,MT,0,0
2018_01,PA,0,0
2018_01,PB,0,0
2018_01,PE,0,0
2018_01,PI,0,0
2018_01,PR,0,0
2018_01,RJ,0,0
2018_01,RN,0,0
2018_01,RO,0,0
2018_01,RR,0,0
2018_01,RS,0,0
2018_01,SC,0,0
2018_01,SE,0,0
2018_01,SP,0,0
2018_01,TO,0,0
2018_02,AC,0,0
2018_02,AL,0,0
2018_02,AM,0,0
2018_02,AP,0,0
2018_02,BA,0,0
2018_02,CE,0,0
2018_02,DF,0,0
2018_02,ES,0,0
2018_02,GO,0,0
2018_02,MA,0,0
2018_02,MG,0,0
2018_02,MS,0,0
2018_02,MT,0,0
2018_02,PA,1,0.011746055
2018_02,PB,0,0
2018_02,PE,0,0
2018_02,PI,0,0
2018_02,PR,0,0
2018_02,RJ,0,0
2018_02,RN,0,0
2018_02,RO,0,0
2018_02,RR,0,0
2018_02,RS,0,0
2018_02,SC,0,0
2018_02,SE,0,0
2018_02,SP,0,0
2018_02,TO,0,0
2018_03,AC,0,0
2018_03,AL,0,0
2018_03,AM,0,0
2018_03,AP,0,0
2018_03,BA,0,0
2018_03,CE,0,0
2018_03,DF,0,0
2018_03,ES,0,0
2018_03,GO,0,0
2018_03,MA,0,0
2018_03,MG,0,0
2018_03,MS,0,0
2018_03,MT,0,0
2018_03,PA,1,0.011746055
2018_03,PB,0,0
2018_03,PE,0,0
2018_03,PI,0,0
2018_03,PR,0,0
2018_03,RJ,0,0
2018_03,RN,0,0
2018_03,RO,0,0
2018_03,RR,0,0
2018_03,RS,0,0
2018_03,SC,0,0
2018_03,SE,0,0
2018_03,SP,0,0
2018_03,TO,0,0
2018_04,AC,0,0
2018_04,AL,0,0
2018_04,AM,0,0
2018_04,AP,0,0
2018_04,BA,0,0
2018_04,CE,0,0
2018_04,DF,0,0
2018_04,ES,0,0
2018_04,GO,0,0
2018_04,MA,0,0
2018_04,MG,0,0
2018_04,MS,0,0
2018_04,MT,0,0
2018_04,PA,9,0.105714491
2018_04,PB,0,0
2018_04,PE,0,0
2018_04,PI,0,0
2018_04,PR,0,0
2018_04,RJ,0,0
2018_04,RN,0,0
2018_04,RO,0,0
2018_04,RR,0,0
2018_04,RS,0,0
2018_04,SC,0,0
2018_04,SE,0,0
2018_04,SP,0,0
2018_04,TO,0,0
2018_05,AC,0,0
2018_05,AL,0,0
2018_05,AM,0,0
2018_05,AP,0,0
2018_05,BA,0,0
2018_05,CE,0,0
2018_05,DF,0,0
2018_05,ES,0,0
2018_05,GO,0,0
2018_05,MA,0,0
2018_05,MG,0,0
2018_05,MS,0,0
2018_05,MT,0,0
2018_05,PA,12,0.140952654
2018_05,PB,0,0
2018_05,PE,0,0
2018_05,PI,0,0
